EmployeeID,Age,Gender,Department,YearsOfExperience,EducationLevel,Salary,PerformanceRating,Skills,Certification
4158,29,Female,Finance,13,4,36557,2,Python,Not Certified
4159,61,Female,Marketing,12,5,66098,2,Machine Learning,Not Certified
4160,61,Female,Marketing,0,2,68790,5,C++,Certified
4161,23,Female,IT,9,1,140947,3,Data Analysis,Certified
4162,51,Male,Sales,0,4,64826,5,Machine Learning,Certified
4163,51,Female,Sales,0,4,52074,5,Java,Certified
4164,33,Male,Marketing,13,5,117691,5,Java,Not Certified
4165,31,Female,IT,9,2,146558,3,C++,Not Certified
4166,32,Male,Sales,13,1,131925,4,SQL,Not Certified
4167,36,Female,Operations,7,5,137641,2,Python,Certified
4168,37,Female,Marketing,7,2,132295,1,Data Analysis,Certified
4169,38,Female,Operations,13,1,126320,2,Machine Learning,Not Certified
4170,47,Female,IT,6,1,62401,2,Python,Not Certified
4171,23,Female,Operations,5,3,41565,4,Machine Learning,Not Certified
4172,33,Female,Sales,3,1,120236,2,Data Analysis,Not Certified
4173,47,Male,Sales,0,2,136807,2,Java,Certified
4174,44,Female,Finance,14,5,94702,3,Python,Certified
4175,39,Male,Marketing,14,5,79926,3,C++,Certified
4176,53,Female,IT,8,3,110873,3,SQL,Not Certified
4177,59,Male,Marketing,14,2,41112,3,C++,Certified
4178,24,Male,Operations,0,1,109297,3,SQL,Not Certified
4179,59,Male,IT,3,3,138327,1,Machine Learning,Not Certified
4180,24,Male,IT,2,4,38885,4,Python,Not Certified
4181,51,Male,Sales,6,2,149966,5,Python,Not Certified
4182,22,Male,Operations,4,3,31376,3,SQL,Not Certified
4183,51,Female,Sales,4,5,35939,4,Java,Certified
4184,53,Male,Sales,3,3,71949,5,Data Analysis,Certified
4185,49,Female,Finance,0,4,32846,2,C++,Certified
4186,42,Female,Sales,4,2,102353,2,Machine Learning,Not Certified
4187,34,Male,Marketing,3,3,37430,4,C++,Certified
4188,48,Male,IT,13,1,56328,1,C++,Not Certified
4189,57,Female,Sales,9,2,41151,1,Machine Learning,Certified
4190,28,Male,Marketing,12,3,89797,4,Machine Learning,Not Certified
4191,43,Male,Operations,7,3,57619,1,Python,Not Certified
4192,31,Male,IT,1,2,64484,1,C++,Certified
4193,60,Male,Operations,7,5,57664,2,Data Analysis,Not Certified
4194,36,Male,Marketing,0,1,36780,1,Data Analysis,Certified
4195,36,Male,Operations,12,2,98867,1,SQL,Certified
4196,25,Male,Operations,3,1,58604,4,Machine Learning,Certified
4197,53,Female,Operations,2,1,137385,1,Python,Not Certified
4198,44,Male,Sales,4,2,47762,3,Data Analysis,Not Certified
4199,27,Female,Sales,12,3,149272,3,Java,Not Certified
4200,45,Female,Sales,4,5,53765,4,Python,Not Certified
4201,41,Female,IT,4,1,93726,3,Python,Certified
4202,58,Female,Marketing,11,1,67043,2,Data Analysis,Not Certified
4203,41,Male,Sales,3,3,117458,4,Java,Certified
4204,33,Female,Operations,7,2,89051,1,SQL,Certified
4205,54,Female,Operations,2,5,119230,3,Data Analysis,Not Certified
4206,49,Female,Operations,11,1,40556,2,Java,Not Certified
4207,29,Female,Operations,3,1,109091,4,Python,Certified
4208,22,Female,Finance,0,2,144919,4,Java,Not Certified
4209,58,Male,IT,6,3,40004,1,Python,Certified
4210,43,Male,Marketing,0,4,88956,5,Data Analysis,Not Certified
4211,27,Female,Marketing,14,3,133726,3,Machine Learning,Not Certified
4212,42,Male,Sales,1,1,50810,2,Data Analysis,Certified
4213,53,Male,Finance,10,1,92000,4,C++,Certified
4214,56,Female,Marketing,6,5,106724,3,C++,Certified
4215,36,Female,IT,0,3,30247,2,C++,Not Certified
4216,26,Female,Operations,10,4,50762,2,Data Analysis,Not Certified
4217,27,Male,Sales,2,5,141902,4,SQL,Not Certified
4218,46,Female,IT,12,4,75995,3,Data Analysis,Certified
4219,61,Male,Marketing,5,5,89423,2,Machine Learning,Certified
4220,50,Male,Finance,5,3,109347,4,Java,Not Certified
4221,28,Male,Sales,5,1,99277,3,Data Analysis,Certified
4222,61,Female,Marketing,10,4,91969,3,Data Analysis,Not Certified
4223,34,Male,Sales,12,3,59052,4,Python,Certified
4224,59,Female,Marketing,1,4,79214,3,Python,Not Certified
4225,39,Female,Operations,1,3,148911,5,Python,Not Certified
4226,23,Female,Finance,5,5,64319,2,Data Analysis,Not Certified
4227,29,Female,Operations,9,3,101842,2,SQL,Certified
4228,32,Female,Marketing,4,5,98541,3,Java,Certified
4229,54,Male,IT,13,1,98858,4,Java,Not Certified
4230,59,Male,Operations,6,5,111544,1,Machine Learning,Not Certified
4231,48,Male,IT,6,2,70765,3,SQL,Not Certified
4232,41,Male,Marketing,4,1,54870,1,SQL,Not Certified
4233,33,Male,Finance,7,3,42466,3,Java,Not Certified
4234,52,Female,IT,9,3,75284,1,C++,Not Certified
4235,48,Female,Marketing,5,2,80034,3,Python,Certified
4236,53,Male,IT,14,3,63161,4,Python,Certified
4237,31,Male,Operations,4,1,98275,1,Java,Certified
4238,24,Male,Marketing,3,1,90811,5,SQL,Certified
4239,48,Female,Operations,6,5,132471,4,Machine Learning,Not Certified
4240,56,Female,Sales,3,4,83565,3,C++,Not Certified
4241,52,Female,Marketing,4,3,91314,1,Java,Not Certified
4242,36,Male,IT,4,2,149378,2,Python,Certified
4243,37,Male,Sales,0,1,83626,4,Data Analysis,Certified
4244,34,Male,Operations,14,1,108730,1,SQL,Not Certified
4245,56,Male,Operations,0,1,99767,4,Data Analysis,Certified
4246,32,Female,IT,2,4,81929,1,Machine Learning,Certified
4247,42,Male,Sales,14,4,123804,2,Java,Not Certified
4248,32,Male,Finance,13,3,96937,5,Python,Not Certified
4249,51,Male,IT,10,2,38086,2,C++,Not Certified
4250,56,Female,Operations,2,4,92582,3,Data Analysis,Certified
4251,43,Female,Marketing,1,5,129209,4,C++,Not Certified
4252,59,Male,Sales,11,4,96065,5,Machine Learning,Not Certified
4253,52,Female,Finance,1,1,70779,4,Python,Not Certified
4254,35,Female,Marketing,5,2,53462,1,Data Analysis,Certified
4255,45,Female,Sales,12,3,77769,3,Machine Learning,Certified
4256,53,Female,IT,0,4,132922,3,C++,Not Certified
4257,57,Female,IT,5,1,148409,4,C++,Not Certified
4258,53,Male,Sales,4,5,147309,3,Data Analysis,Certified
4259,36,Male,Finance,5,5,85878,4,Python,Certified
4260,56,Male,Sales,4,3,46956,1,C++,Not Certified
4261,24,Female,Marketing,6,3,112563,1,Java,Certified
4262,37,Female,Marketing,0,4,143212,4,Machine Learning,Not Certified
4263,26,Female,IT,12,3,115991,2,Data Analysis,Not Certified
4264,42,Female,Sales,2,1,135317,2,SQL,Certified
4265,31,Male,IT,5,1,137788,1,SQL,Not Certified
4266,40,Male,Finance,0,1,74555,5,Python,Not Certified
4267,46,Male,Marketing,12,4,75602,2,Java,Certified
4268,25,Male,Operations,10,4,35605,4,C++,Not Certified
4269,50,Male,Operations,10,3,106213,1,SQL,Certified
4270,40,Male,Sales,6,4,46938,3,Python,Not Certified
4271,23,Female,Sales,3,1,142355,3,Machine Learning,Not Certified
4272,31,Female,Operations,2,2,89502,2,Java,Certified
4273,46,Male,Sales,9,1,82545,5,Java,Certified
4274,41,Female,Marketing,8,2,73534,2,Python,Certified
4275,40,Male,Finance,0,3,138720,5,Python,Certified
4276,44,Male,Finance,7,5,45009,2,C++,Certified
4277,45,Female,IT,0,4,60246,3,Python,Certified
4278,32,Male,Marketing,12,4,58185,5,C++,Not Certified
4279,55,Male,Sales,13,1,124831,3,C++,Certified
4280,49,Male,Sales,4,1,121055,4,Data Analysis,Not Certified
4281,26,Female,IT,9,2,116488,4,Java,Certified
4282,26,Female,IT,7,4,76642,1,Machine Learning,Not Certified
4283,42,Female,Sales,5,3,39185,3,Java,Not Certified
4284,33,Female,Sales,6,1,94366,3,Java,Certified
4285,25,Male,Marketing,10,4,49843,1,Data Analysis,Not Certified
4286,41,Female,IT,7,5,47505,4,C++,Not Certified
4287,59,Female,Marketing,12,2,58022,4,C++,Not Certified
4288,46,Female,Sales,5,1,91609,5,Python,Certified
4289,35,Male,Operations,10,1,84261,5,Data Analysis,Certified
4290,32,Female,Operations,5,3,46439,4,Python,Not Certified
4291,53,Female,Sales,10,1,110196,2,Data Analysis,Certified
4292,32,Male,IT,5,4,104385,3,Python,Certified
4293,39,Male,Operations,4,4,125164,5,SQL,Not Certified
4294,48,Male,IT,7,4,120371,2,Java,Not Certified
4295,39,Male,Operations,12,5,100272,5,Java,Certified
4296,44,Female,IT,1,5,65377,1,Machine Learning,Certified
4297,32,Male,Operations,6,1,142979,3,C++,Certified
4298,42,Female,IT,14,5,33909,5,Machine Learning,Not Certified
4299,26,Female,Marketing,3,5,145091,4,SQL,Certified
4300,44,Female,IT,0,3,44867,1,Machine Learning,Certified
4301,46,Female,Marketing,12,5,94685,1,Java,Certified
4302,31,Female,Marketing,4,2,30794,4,C++,Not Certified
4303,43,Male,Sales,2,2,113481,1,SQL,Not Certified
4304,40,Female,Marketing,3,2,88527,3,Java,Not Certified
4305,22,Female,Finance,6,1,45369,5,Python,Certified
4306,28,Female,Marketing,4,4,139137,1,Data Analysis,Certified
4307,25,Male,IT,13,3,53807,3,SQL,Not Certified
4308,22,Female,Marketing,14,1,40856,4,C++,Certified
4309,36,Female,IT,3,4,36795,5,Machine Learning,Certified
4310,61,Male,IT,0,3,124921,4,Machine Learning,Certified
4311,33,Female,Finance,5,3,61063,5,SQL,Not Certified
4312,43,Female,Marketing,10,3,90951,1,C++,Certified
4313,43,Male,Marketing,9,2,68260,1,SQL,Certified
4314,38,Female,Operations,5,2,144098,5,C++,Not Certified
4315,50,Female,Operations,6,2,40149,3,Machine Learning,Certified
4316,35,Female,Sales,0,3,122205,3,Java,Not Certified
4317,41,Female,IT,13,3,56328,3,Python,Certified
4318,54,Female,Finance,3,2,133303,2,Java,Not Certified
4319,36,Male,Operations,11,3,133501,3,Python,Not Certified
4320,33,Male,Marketing,8,2,99098,1,Machine Learning,Certified
4321,61,Male,Sales,14,2,146382,2,Java,Certified
4322,41,Female,Finance,11,2,63623,3,Java,Not Certified
4323,51,Female,Marketing,13,4,72255,1,SQL,Certified
4324,59,Female,Marketing,9,3,149443,2,Data Analysis,Not Certified
4325,24,Male,IT,5,1,66389,1,Machine Learning,Certified
4326,49,Female,IT,1,2,34206,5,C++,Certified
4327,47,Female,Operations,3,1,129342,1,Machine Learning,Certified
4328,51,Female,Operations,5,4,93565,2,C++,Certified
4329,34,Male,Marketing,3,3,132900,3,C++,Not Certified
4330,34,Male,Marketing,14,2,50897,2,Python,Not Certified
4331,23,Female,Operations,9,2,109687,3,C++,Certified
4332,58,Female,Operations,6,2,34370,3,C++,Certified
4333,59,Female,Marketing,11,1,54045,4,SQL,Certified
4334,23,Male,Finance,12,4,117236,5,Java,Certified
4335,57,Male,Marketing,2,3,131751,4,Machine Learning,Certified
4336,47,Male,Finance,5,4,117770,2,Machine Learning,Not Certified
4337,32,Female,Finance,12,2,82584,4,C++,Not Certified
4338,29,Male,Marketing,14,4,78671,3,Data Analysis,Certified
4339,61,Female,Sales,11,1,45326,2,Machine Learning,Not Certified
4340,43,Female,Operations,3,5,142360,4,C++,Not Certified
4341,41,Male,IT,2,5,133533,1,Python,Certified
4342,29,Female,Marketing,11,3,97777,5,Python,Not Certified
4343,50,Male,Finance,2,3,60639,1,Python,Not Certified
4344,61,Female,Marketing,13,4,136122,2,C++,Not Certified
4345,47,Female,Operations,1,3,90874,4,SQL,Not Certified
4346,51,Male,Finance,10,1,69766,3,Data Analysis,Certified
4347,38,Female,IT,2,2,51278,4,C++,Not Certified
4348,41,Female,IT,12,2,138459,2,SQL,Not Certified
4349,37,Female,IT,11,4,101980,2,SQL,Not Certified
4350,28,Female,Sales,13,2,98551,2,Machine Learning,Certified
4351,37,Female,Finance,9,4,110439,2,C++,Not Certified
4352,48,Female,Finance,0,3,69583,4,C++,Not Certified
4353,44,Female,Sales,14,3,123679,1,SQL,Not Certified
4354,45,Female,Finance,2,1,100400,3,SQL,Certified
4355,30,Male,Sales,8,2,39676,3,SQL,Certified
4356,56,Male,Marketing,3,1,34234,5,Machine Learning,Certified
4357,41,Female,Operations,14,5,51340,2,C++,Certified
4358,58,Female,IT,2,1,142451,2,SQL,Certified
4359,38,Male,Sales,7,4,114259,2,Python,Not Certified
4360,52,Female,Sales,0,4,38526,1,C++,Certified
4361,29,Male,Sales,4,1,102378,2,Machine Learning,Not Certified
4362,36,Male,Marketing,0,3,64626,5,Python,Certified
4363,52,Male,Sales,6,5,31207,5,Java,Certified
4364,51,Female,Operations,4,1,112844,1,C++,Certified
4365,41,Female,Operations,14,3,92420,2,Java,Not Certified
4366,60,Female,IT,1,1,82097,4,SQL,Not Certified
4367,33,Male,Marketing,11,2,94414,4,Machine Learning,Not Certified
4368,38,Male,Operations,13,4,35429,3,SQL,Certified
4369,51,Male,Finance,0,2,83591,1,Machine Learning,Certified
4370,50,Female,Finance,10,2,37591,4,Data Analysis,Certified
4371,40,Male,Finance,14,5,141248,3,SQL,Certified
4372,32,Male,Sales,6,3,68660,5,Java,Certified
4373,55,Female,Sales,11,4,107313,3,Machine Learning,Certified
4374,28,Male,Finance,0,2,134249,2,SQL,Not Certified
4375,55,Male,IT,2,4,70459,2,C++,Not Certified
4376,41,Female,IT,10,3,108084,5,Machine Learning,Certified
4377,59,Female,Sales,14,1,141977,1,Machine Learning,Not Certified
4378,45,Male,Finance,5,2,132331,2,SQL,Not Certified
4379,31,Female,IT,14,3,140760,2,Data Analysis,Not Certified
4380,53,Male,Sales,5,4,92099,3,SQL,Certified
4381,36,Female,Finance,14,3,132599,3,Java,Certified
4382,58,Male,Marketing,6,1,92848,3,Java,Certified
4383,41,Female,Finance,10,3,127591,4,Machine Learning,Certified
4384,24,Male,Finance,13,4,108405,5,Machine Learning,Not Certified
4385,58,Female,Operations,10,2,119399,1,SQL,Certified
4386,61,Female,Operations,0,2,34661,3,Java,Certified
4387,29,Female,Marketing,6,5,143034,1,Java,Certified
4388,61,Female,Marketing,1,4,74802,3,Data Analysis,Not Certified
4389,44,Female,Finance,5,5,48782,2,C++,Not Certified
4390,61,Female,IT,12,5,79179,1,Data Analysis,Not Certified
4391,32,Female,Marketing,7,1,140446,4,Python,Not Certified
4392,29,Male,Finance,12,4,31898,3,Data Analysis,Not Certified
4393,50,Male,Sales,4,2,108455,5,SQL,Certified
4394,51,Female,Operations,9,4,70068,2,C++,Not Certified
4395,31,Female,IT,2,1,97963,3,SQL,Not Certified
4396,60,Male,Finance,10,4,129929,1,Python,Certified
4397,49,Male,Sales,7,4,106303,3,C++,Certified
4398,57,Female,Operations,7,5,113956,2,Machine Learning,Certified
4399,34,Male,Sales,3,4,88654,5,Java,Not Certified
4400,53,Male,Finance,7,5,66123,5,Data Analysis,Certified
4401,57,Female,Marketing,4,5,86198,5,SQL,Not Certified
4402,58,Female,Operations,12,3,142357,2,Python,Certified
4403,47,Female,Sales,10,1,82872,3,Java,Not Certified
4404,43,Male,Marketing,4,5,34902,2,Data Analysis,Not Certified
4405,25,Female,IT,2,4,56850,2,Java,Not Certified
4406,52,Female,Finance,14,5,78554,3,Data Analysis,Not Certified
4407,39,Male,Finance,6,5,73034,4,Machine Learning,Certified
4408,59,Female,Operations,10,5,94843,5,C++,Certified
4409,45,Male,Sales,13,2,117156,1,Java,Not Certified
4410,44,Male,IT,10,2,38280,1,Java,Certified
4411,43,Male,Operations,8,2,110490,3,Java,Not Certified
4412,23,Male,Operations,8,2,140300,1,C++,Certified
4413,52,Male,Sales,0,3,76814,4,Python,Certified
4414,32,Male,IT,0,5,87465,2,Data Analysis,Not Certified
4415,49,Female,Sales,9,3,76973,5,Machine Learning,Not Certified
4416,53,Female,Finance,11,4,67729,1,Java,Certified
4417,26,Female,Marketing,11,1,62800,1,C++,Not Certified
4418,59,Male,Finance,10,3,133002,3,Python,Certified
4419,31,Female,Finance,14,2,104423,3,Data Analysis,Certified
4420,61,Male,Operations,4,2,127143,2,C++,Certified
4421,45,Female,Finance,0,4,148529,5,Machine Learning,Not Certified
4422,56,Male,IT,3,5,127677,1,Machine Learning,Not Certified
4423,44,Female,Finance,11,1,137020,2,Data Analysis,Certified
4424,38,Male,IT,0,3,108871,5,Java,Not Certified
4425,22,Female,Sales,14,5,101713,2,Machine Learning,Not Certified
4426,52,Male,Operations,1,5,71206,1,Python,Certified
4427,52,Female,IT,1,3,33926,3,C++,Not Certified
4428,55,Male,Finance,3,3,143682,3,Python,Not Certified
4429,30,Female,Operations,7,3,90445,3,Java,Certified
4430,43,Female,Operations,1,3,73056,4,Python,Not Certified
4431,34,Female,IT,13,2,105690,2,Python,Certified
4432,46,Male,IT,8,5,98495,1,SQL,Not Certified
4433,39,Male,Marketing,14,5,114147,2,Python,Not Certified
4434,33,Male,Marketing,11,2,64161,3,Data Analysis,Certified
4435,61,Male,Operations,8,5,89251,2,C++,Certified
4436,38,Male,Marketing,1,3,48407,5,SQL,Not Certified
4437,36,Female,Finance,0,1,108561,2,C++,Certified
4438,36,Male,Sales,9,5,101600,4,C++,Certified
4439,36,Female,Operations,14,1,86714,4,Java,Not Certified
4440,60,Female,Sales,9,1,36639,3,Java,Certified
4441,34,Male,Marketing,8,2,32478,1,SQL,Not Certified
4442,38,Female,IT,14,4,94546,5,Machine Learning,Not Certified
4443,53,Male,Operations,1,5,103465,1,Java,Certified
4444,30,Male,Marketing,7,2,127862,1,Java,Not Certified
4445,61,Male,Finance,13,2,92876,5,Java,Certified
4446,41,Female,Operations,2,1,149147,4,C++,Not Certified
4447,47,Male,Operations,0,5,118373,3,SQL,Certified
4448,48,Male,IT,10,2,71941,2,C++,Certified
4449,42,Male,Operations,0,3,59974,4,Data Analysis,Not Certified
4450,39,Female,IT,9,2,74183,3,C++,Certified
4451,34,Male,Marketing,1,3,38418,4,Data Analysis,Certified
4452,37,Female,Finance,6,4,113186,5,Python,Certified
4453,30,Female,Finance,11,3,130361,1,Python,Not Certified
4454,33,Male,Operations,5,3,87148,5,Data Analysis,Not Certified
4455,59,Female,Operations,11,1,142007,2,Data Analysis,Certified
4456,40,Female,Marketing,10,2,109919,5,C++,Certified
4457,28,Male,IT,1,4,142239,1,Data Analysis,Not Certified
4458,56,Male,Finance,3,2,138747,4,SQL,Not Certified
4459,39,Male,IT,1,3,61708,3,Python,Not Certified
4460,37,Female,Marketing,0,3,131245,2,Python,Certified
4461,60,Male,Finance,11,2,62924,4,Machine Learning,Not Certified
4462,25,Female,Finance,2,4,53382,3,Data Analysis,Certified
4463,46,Female,Sales,14,4,56649,1,Java,Not Certified
4464,53,Female,Marketing,3,1,126676,5,Java,Certified
4465,61,Female,Marketing,9,3,140559,4,Data Analysis,Not Certified
4466,34,Female,Sales,4,3,128099,3,SQL,Certified
4467,38,Male,IT,4,1,60373,3,Java,Not Certified
4468,58,Male,Sales,14,2,112680,5,Machine Learning,Not Certified
4469,27,Female,Marketing,6,3,104501,4,Data Analysis,Certified
4470,40,Female,IT,13,2,52791,4,SQL,Not Certified
4471,34,Male,Finance,14,4,88896,1,SQL,Not Certified
4472,47,Male,Sales,9,5,53115,4,C++,Not Certified
4473,35,Female,IT,7,1,47341,5,SQL,Not Certified
4474,52,Female,IT,8,3,143109,4,Java,Certified
4475,25,Male,IT,11,1,46637,1,Java,Certified
4476,60,Male,Sales,6,4,54269,3,Data Analysis,Not Certified
4477,29,Female,Finance,4,4,113489,4,Data Analysis,Certified
4478,46,Male,IT,8,4,123330,5,SQL,Certified
4479,34,Male,Sales,7,4,53877,4,Machine Learning,Certified
4480,53,Female,Marketing,9,5,70273,2,Python,Certified
4481,59,Female,Sales,8,2,86035,1,C++,Certified
4482,59,Female,Sales,9,2,42405,3,Python,Not Certified
4483,49,Male,Sales,7,5,123348,2,SQL,Certified
4484,51,Female,IT,5,2,141141,5,SQL,Not Certified
4485,24,Male,Sales,3,4,149694,4,Python,Certified
4486,49,Female,Marketing,8,2,92309,1,C++,Not Certified
4487,24,Female,IT,11,1,71767,4,Python,Not Certified
4488,55,Male,Marketing,8,2,149604,4,Data Analysis,Not Certified
4489,37,Male,Operations,9,1,39973,4,Java,Certified
4490,43,Female,Sales,9,3,88565,4,Machine Learning,Certified
4491,53,Female,IT,8,1,119461,1,Data Analysis,Not Certified
4492,59,Male,IT,13,1,140159,2,Java,Not Certified
4493,29,Female,Sales,9,4,53091,5,Machine Learning,Certified
4494,29,Male,Finance,2,4,49584,2,Machine Learning,Certified
4495,27,Male,Finance,10,4,134861,1,Machine Learning,Not Certified
4496,35,Female,Marketing,11,1,104607,5,SQL,Certified
4497,53,Male,Sales,14,5,100624,3,Machine Learning,Certified
4498,56,Male,Sales,2,4,144688,2,C++,Certified
4499,31,Male,Operations,10,4,46550,1,Python,Certified
4500,24,Female,Finance,5,1,32063,1,C++,Certified
4501,33,Male,Finance,5,3,122816,1,Python,Certified
4502,52,Female,Sales,14,3,103839,5,Data Analysis,Not Certified
4503,50,Female,Marketing,12,2,41631,4,Data Analysis,Not Certified
4504,26,Female,Sales,14,3,31125,3,Python,Not Certified
4505,46,Male,Marketing,12,4,65409,5,C++,Not Certified
4506,52,Male,Finance,5,5,80581,5,Python,Not Certified
4507,42,Female,Operations,4,2,52485,2,Machine Learning,Not Certified
4508,41,Female,IT,13,5,138539,3,SQL,Certified
4509,60,Male,Finance,4,5,108330,1,Data Analysis,Certified
